"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","sona_id","success","question_order","slider_start","practiceTrial","practiceTrialNum","correct","scale","concept"
"2835","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","2845","0.0-0.0","97vrlk465p","4","87254","","","","","","","",""
"5899","","","fullscreen","1","9753","0.0-1.0","97vrlk465p","4","87254","true","","","","","","",""
"6154","","{""Consent"":[""<strong>I consent</strong>""]}","survey-multi-select","2","15916","0.0-2.0","97vrlk465p","4","87254","","[0]","","","","","",""
"1595","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","3","17513","0.0-3.0","97vrlk465p","4","87254","","","","","","","",""
"25181","","{""Age"":""19"",""Gender"":""Female"",""Race/ethnicity"":""Latino"",""Languages"":""English, Spanish, German ""}","survey-text","4","42725","0.0-4.0","97vrlk465p","4","87254","","","","","","","",""
"10783","
                        <div style=""height:680px;"">
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                During this experiment you will be presented with a series of concepts, one at a time, from the set below:                             </div>

                           <div style=""text-align: left; width: 1500px;"">
                                <p style=""font-size:20px; line-height:20px;"">dress, pants, shirt, socks, shoes, blueberry, lemon, mango, strawberry, watermelon</p>
                                <p style=""font-size:20px; line-height:20px;"">beach, field,ocean, sky, sunset, angry, disgust, fearful, happy, sad</p>
                                <p style=""font-size:20px; line-height:20px;""> above, below, beside, near, far, dawn, day, dusk, night, noon</p>
                                <p style=""font-size:22px; line-height:18px;""></p>
                            </div>
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                For each concept, you will be asked to rate where you think it falls on each of the response scales with the following endpoints:
                            </div>
                            <div style=""text-align: center; width: 1400px; "">
                                <p style=""font-size:25px; line-height:18px; "">dark vs. bright</p>
                                <p style=""font-size:25px; line-height:18px; "">treble vs. bass</p>
                                <p style=""font-size:25px;line-height:18px;"">rounded vs. angular</p>
                                <p style=""font-size:25px;line-height:18px; "">foul vs. fragrant</p>
                                <p style=""font-size:25px;line-height:18px; "">passive vs. active</p>
                                <p style=""font-size:25px;line-height:22px;"">smooth vs. rough</p>
                            </div>
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                Each trial will include one concept word and one response scale. You will be asked to make your rating by sliding the cursor along a slider response scale.                                Before beginning, please look at the list of concepts and scales.                                 For each scale, think about the concept you associate most with the left endpoint.                                When you see that concept for that response scale, please click near the left of the scale.                                Now, please think about the concept you associate most with the right endpoint of each scale. 
                                When you see that concept for that response scale, please click near the right of the scale. 
                                Please use the full range of the scale.                                That is, if you believe a concept is somewhat associated with both endpoints, you would click at the midpoint of the scale.                                You will be asked to rate each concept for a given scale before moving on to the next.<br>Press the 'Continue' button for instructions on how to use the slider.

                            </div>
                                <!-- Centered text paragraphs -->
                            
                        </div>
                            ","107","html-slider-response","5","53515","0.0-5.0","97vrlk465p","4","87254","","","0","true","","","",""
"1247","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each concept for a given scale, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the slider. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","html-button-response","6","54764","0.0-6.0","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","52","html-slider-response","7","71940","0.0-7.0-0.0","97vrlk465p","4","87254","","","0","true","0","false","",""
"6055","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","html-button-response","8","78498","0.0-7.0-1.0","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","199","html-slider-response","9","79430","0.0-7.1-0.1","97vrlk465p","4","87254","","","0","true","0","true","",""
"1399","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","10","81331","0.0-7.1-1.1","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-177","html-slider-response","11","85131","0.0-8.0-0.0","97vrlk465p","4","87254","","","0","true","1","false","",""
"1128","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","html-button-response","12","86763","0.0-8.0-1.0","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-198","html-slider-response","13","90140","0.0-8.1-0.1","97vrlk465p","4","87254","","","0","true","1","true","",""
"1350","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","14","91995","0.0-8.1-1.1","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","114","html-slider-response","15","99120","0.0-9.0-0.0","97vrlk465p","4","87254","","","0","true","2","false","",""
"2168","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","html-button-response","16","101792","0.0-9.0-1.0","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","100","html-slider-response","17","103021","0.0-9.1-0.1","97vrlk465p","4","87254","","","0","true","2","true","",""
"1103","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","18","104625","0.0-9.1-1.1","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-85","html-slider-response","19","106670","0.0-10.0-0.0","97vrlk465p","4","87254","","","0","true","3","true","",""
"1084","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","20","108257","0.0-10.0-1.0","97vrlk465p","4","87254","","","","","","","",""
"1663","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","html-button-response","21","109924","0.0-11.0","97vrlk465p","4","87254","","","","","","","",""
"1914","<p>In this block of trials, you will be asked to rate how much you associate each concept on a scale where the endpoints are:</p > <p style = 'font-size:150%; font-weight: bold'>dark vs. bright</p><br></br>","0","html-button-response","22","111840","0.0-12.0","97vrlk465p","4","87254","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >ocean</p>
                        </div>","-66","html-slider-response","23","114735","0.0-13.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","ocean"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >night</p>
                        </div>","-166","html-slider-response","24","117151","0.0-14.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","night"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >shirt</p>
                        </div>","-41","html-slider-response","25","119851","0.0-15.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","shirt"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                        </div>","-168","html-slider-response","26","122117","0.0-16.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","sad"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >day</p>
                        </div>","191","html-slider-response","27","123819","0.0-17.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","day"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >pants</p>
                        </div>","-53","html-slider-response","28","126250","0.0-18.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","pants"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >far</p>
                        </div>","-62","html-slider-response","29","128183","0.0-19.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","far"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >beside</p>
                        </div>","-59","html-slider-response","30","130082","0.0-20.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","beside"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sky</p>
                        </div>","-66","html-slider-response","31","132082","0.0-21.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","sky"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >blueberry</p>
                        </div>","-75","html-slider-response","32","134131","0.0-22.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","blueberry"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >watermelon</p>
                        </div>","94","html-slider-response","33","135947","0.0-23.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","watermelon"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >field</p>
                        </div>","-70","html-slider-response","34","137797","0.0-24.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","field"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                        </div>","-150","html-slider-response","35","139813","0.0-25.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","angry"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                        </div>","184","html-slider-response","36","141663","0.0-26.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","happy"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >mango</p>
                        </div>","82","html-slider-response","37","144014","0.0-27.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","mango"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >socks</p>
                        </div>","106","html-slider-response","38","145913","0.0-28.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","socks"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >shoes</p>
                        </div>","106","html-slider-response","39","147995","0.0-29.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","shoes"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >lemon</p>
                        </div>","102","html-slider-response","40","149729","0.0-30.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","lemon"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >below</p>
                        </div>","-117","html-slider-response","41","151595","0.0-31.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","below"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                        </div>","-174","html-slider-response","42","153264","0.0-32.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","fearful"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >near</p>
                        </div>","176","html-slider-response","43","155576","0.0-33.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","near"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sunset</p>
                        </div>","158","html-slider-response","44","157744","0.0-34.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","sunset"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >dress</p>
                        </div>","150","html-slider-response","45","159410","0.0-35.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","dress"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >beach</p>
                        </div>","150","html-slider-response","46","160960","0.0-36.0","97vrlk465p","4","87254","","","0","","","","dark vs. bright","beach"
