"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","sona_id","success","question_order","slider_start","practiceTrial","practiceTrialNum","correct","scale","concept"
"5538","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","5542","0.0-0.0","81etynu4y7","5","53134","","","","","","","",""
"1668","","","fullscreen","1","8214","0.0-1.0","81etynu4y7","5","53134","true","","","","","","",""
"28072","","{""Consent"":[""<strong>I consent</strong>""]}","survey-multi-select","2","36293","0.0-2.0","81etynu4y7","5","53134","","[0]","","","","","",""
"1689","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","3","37985","0.0-3.0","81etynu4y7","5","53134","","","","","","","",""
"9122","","{""Age"":""20"",""Gender"":""Female"",""Race/ethnicity"":""White"",""Languages"":""English""}","survey-text","4","47117","0.0-4.0","81etynu4y7","5","53134","","","","","","","",""
"12763","
                        <div style=""height:680px;"">
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                During this experiment you will be presented with a series of concepts, one at a time, from the set below:                             </div>

                           <div style=""text-align: left; width: 1500px;"">
                                <p style=""font-size:20px; line-height:20px;"">dress, pants, shirt, socks, shoes, blueberry, lemon, mango, strawberry, watermelon</p>
                                <p style=""font-size:20px; line-height:20px;"">beach, field,ocean, sky, sunset, angry, disgust, fearful, happy, sad</p>
                                <p style=""font-size:20px; line-height:20px;""> above, below, beside, near, far, dawn, day, dusk, night, noon</p>
                                <p style=""font-size:22px; line-height:18px;""></p>
                            </div>
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                For each concept, you will be asked to rate where you think it falls on each of the response scales with the following endpoints:
                            </div>
                            <div style=""text-align: center; width: 1400px; "">
                                <p style=""font-size:25px; line-height:18px; "">stale vs. fresh</p>
                                <p style=""font-size:25px; line-height:18px; "">unfair vs. fair</p>
                                <p style=""font-size:25px;line-height:18px;"">delicate vs. rugged</p>
                                <p style=""font-size:25px;line-height:18px; "">bland vs. pungent</p>
                                <p style=""font-size:25px;line-height:18px; "">sick vs. healthy</p>
                                <p style=""font-size:25px;line-height:22px;"">narrow vs. wide</p>
                            </div>
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                Each trial will include one concept word and one response scale. You will be asked to make your rating by sliding the cursor along a slider response scale.                                Before beginning, please look at the list of concepts and scales.                                 For each scale, think about the concept you associate most with the left endpoint.                                When you see that concept for that response scale, please click near the left of the scale.                                Now, please think about the concept you associate most with the right endpoint of each scale. 
                                When you see that concept for that response scale, please click near the right of the scale. 
                                Please use the full range of the scale.                                That is, if you believe a concept is somewhat associated with both endpoints, you would click at the midpoint of the scale.                                You will be asked to rate each concept for a given scale before moving on to the next.<br>Press the 'Continue' button for instructions on how to use the slider.

                            </div>
                                <!-- Centered text paragraphs -->
                            
                        </div>
                            ","null","html-slider-response","5","59883","0.0-5.0","81etynu4y7","5","53134","","","0","true","","","",""
"2484","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each concept for a given scale, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the slider. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","html-button-response","6","62369","0.0-6.0","81etynu4y7","5","53134","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","200","html-slider-response","7","65281","0.0-7.0-0.0","81etynu4y7","5","53134","","","0","true","0","true","",""
"862","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","8","66648","0.0-7.0-1.0","81etynu4y7","5","53134","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","html-slider-response","9","68410","0.0-8.0-0.0","81etynu4y7","5","53134","","","0","true","1","true","",""
"1674","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","10","70586","0.0-8.0-1.0","81etynu4y7","5","53134","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","106","html-slider-response","11","75706","0.0-9.0-0.0","81etynu4y7","5","53134","","","0","true","2","true","",""
"857","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","12","77067","0.0-9.0-1.0","81etynu4y7","5","53134","","","","","","","",""
"NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-108","html-slider-response","13","79702","0.0-10.0-0.0","81etynu4y7","5","53134","","","0","true","3","true","",""
"906","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","html-button-response","14","81111","0.0-10.0-1.0","81etynu4y7","5","53134","","","","","","","",""
"1120","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","html-button-response","15","82232","0.0-11.0","81etynu4y7","5","53134","","","","","","","",""
"2930","<p>In this block of trials, you will be asked to rate how much you associate each concept on a scale where the endpoints are:</p > <p style = 'font-size:150%; font-weight: bold'>sick vs. healthy</p><br></br>","0","html-button-response","16","85163","0.0-12.0","81etynu4y7","5","53134","","","","","","","",""
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >shirt</p>
                        </div>","68","html-slider-response","17","88927","0.0-13.0","81etynu4y7","5","53134","","","0","","","","sick vs. healthy","shirt"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >ocean</p>
                        </div>","-62","html-slider-response","18","92213","0.0-14.0","81etynu4y7","5","53134","","","0","","","","sick vs. healthy","ocean"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                        </div>","-58","html-slider-response","19","95130","0.0-15.0","81etynu4y7","5","53134","","","0","","","","sick vs. healthy","angry"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                        </div>","58","html-slider-response","20","98598","0.0-16.0","81etynu4y7","5","53134","","","0","","","","sick vs. healthy","fearful"
"NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >pants</p>
                        </div>","59","html-slider-response","21","101987","0.0-17.0","81etynu4y7","5","53134","","","0","","","","sick vs. healthy","pants"
